uid,breed,ani_age,date,weight,is_medical,product_group,product_name,product_count,wellness_plan,visit_number,visit_more_than_once,max_num_visit,first_visit_spend,total_future_spend
3_4001,Italian Greyhound,7.0,2020-11-10,11.0,1,Medication,Cefpodoxime Tablets 100mg (Per Tablet),0,0,1,0,1,244.31,0.0
3_4001,Italian Greyhound,7.0,2020-11-10,11.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,244.31,0.0
3_4002,Hound Mix,8.0,2020-11-18,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,4,60.0,290.0
3_4004,Siberian Husky,9.0,2020-11-11,57.0,0,Retail,FIVE DOLLAR BAG OF TREATS,0,0,1,0,1,77.29,0.0
3_4004,Siberian Husky,9.0,2020-11-11,57.0,0,Retail,Baked Treats : Regular Cookies,0,0,1,0,1,77.29,0.0
3_4004,Siberian Husky,9.0,2020-11-11,57.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,77.29,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Professional Services,Examination,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Parasite Control,Interceptor Plus (8-25 lbs) - per dose,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Medication,Ostifen (Carprofen) Chewable 75mg,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,0,Retail,Elizabethan Collar (10 cm),0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Medication,"Dexmedetomidine, 0.5mg/mL Injection per mL",0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Professional Services,"Wound care (Minor, <10 min)",0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Diagnostics,Comprehensive Diagnostic (),0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Medication,"Antisedan, 5mg/mL Injection per mL",0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Anesthesia & Sedation,"Sedative admin., simple",0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Professional Services,Anal Sac Expression,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Medication,Clavamox 62.5 mg Chewable Tablets,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Laboratory - In-house,Junior Screen (In house),0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Diagnostics,Skin Cytology,0,0,1,0,1,518.15,0.0
3_4005,Siberian Husky,6.0,2020-11-11,40.0,1,Diagnostics,Hematology (),0,0,1,0,1,518.15,0.0
3_4007,Pit/boxer mix,4.0,2020-11-14,42.0,1,Professional Services,Examination,0,0,1,0,1,69.0,0.0
3_4008,Boston Terrier Mix/ Black Brindle w White,,2020-11-14,35.0,1,Professional Services,Examination,0,0,1,1,5,145.07,456.85
3_4008,Boston Terrier Mix/ Black Brindle w White,,2020-11-14,35.0,1,Parasite Control,Simparica 11.1-22 lbs - per dose,0,0,1,1,5,145.07,456.85
3_4008,Boston Terrier Mix/ Black Brindle w White,,2020-11-14,35.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,5,145.07,456.85
3_4008,Boston Terrier Mix/ Black Brindle w White,,2020-11-14,35.0,1,Vaccinations,Leptospirosis (Initial booster),0,0,1,1,5,145.07,456.85
3_4009,Havanese,8.0,2020-11-12,20.0,1,Medication,Gabapentin 50mlg/ml Suspension (per mL),0,0,1,1,8,90.6,977.77
3_4009,Havanese,8.0,2020-11-12,20.0,1,Professional Services,Brief Exam.,0,0,1,1,8,90.6,977.77
3_4010,Dogue De Bordeaux,8.0,2020-11-12,106.0,1,Professional Services,Examination,0,0,1,0,1,113.29,0.0
3_4010,Dogue De Bordeaux,8.0,2020-11-12,106.0,1,Medication,Shampoo Vetraseb CK Plus,0,0,1,0,1,113.29,0.0
3_4010,Dogue De Bordeaux,8.0,2020-11-12,106.0,1,Parasite Control,Simparica Trio (Puppy Dose),0,0,1,0,1,113.29,0.0
3_4012,Golden Retriever/ White,6.0,2020-11-14,0.0,1,Professional Services,Examination,0,0,1,1,5,217.02,329.28
3_4012,Golden Retriever/ White,6.0,2020-11-14,0.0,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,1,5,217.02,329.28
3_4012,Golden Retriever/ White,6.0,2020-11-14,0.0,1,Parasite Control,Simparica Trio 5.6-11 lbs - per dose,0,0,1,1,5,217.02,329.28
3_4012,Golden Retriever/ White,6.0,2020-11-14,0.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,5,217.02,329.28
3_4012,Golden Retriever/ White,6.0,2020-11-14,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,5,217.02,329.28
3_4014,lab,,2020-11-13,0.0,0,Tips,Tip,0,0,1,1,3,70.4,153.0
3_4014,lab,,2020-11-13,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,3,70.4,153.0
3_4015,Norwich Terrier,6.0,2020-11-13,7.0,0,Tips,Tip,0,0,1,1,2,60.0,70.0
3_4015,Norwich Terrier,6.0,2020-11-13,7.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,60.0,70.0
3_4016,German Shepherd Dog,6.0,2020-11-13,63.0,1,Professional Services,Examination,0,0,1,0,1,189.06,0.0
3_4016,German Shepherd Dog,6.0,2020-11-13,63.0,1,Parasite Control,Simparica Trio 2.8-5.5 lbs - per dose,0,0,1,0,1,189.06,0.0
3_4016,German Shepherd Dog,6.0,2020-11-13,63.0,1,Medication,Prednisolone tablets 5mg,0,0,1,0,1,189.06,0.0
3_4016,German Shepherd Dog,6.0,2020-11-13,63.0,1,Laboratory - Antech,Antech Ova and Parasite,0,0,1,0,1,189.06,0.0
3_4016,German Shepherd Dog,6.0,2020-11-13,63.0,1,Medication,Amoxicillin/Clavulanate 200 mg/28.5 mg per 5 mL (50 ml),0,0,1,0,1,189.06,0.0
3_4019,Bullmastiff,6.0,2020-11-17,0.0,0,Tips,Tip,0,0,1,1,4,58.0,184.0
3_4019,Bullmastiff,6.0,2020-11-17,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,4,58.0,184.0
3_4023,Papillon Mix,12.0,2020-11-14,17.0,1,Professional Services,Examination,0,0,1,0,1,167.36,0.0
3_4023,Papillon Mix,12.0,2020-11-14,17.0,1,Medication,Motazol 30g (generic Mometomax),0,0,1,0,1,167.36,0.0
3_4023,Papillon Mix,12.0,2020-11-14,17.0,1,Medication,TrizUltra+Keto 4 oz,0,0,1,0,1,167.36,0.0
3_4024,Beagle,9.0,2020-11-14,30.0,1,Vaccinations,DHPP (Booster),0,5,1,0,1,129.36,0.0
3_4024,Beagle,9.0,2020-11-14,30.0,1,Wellness Plan Fees,Wellness Cancellation Fee,0,5,1,0,1,129.36,0.0
3_4024,Beagle,9.0,2020-11-14,30.0,1,Medication,"Pyrantel Pamoate, 50mg/mL per mL",0,5,1,0,1,129.36,0.0
3_4024,Beagle,9.0,2020-11-14,30.0,0,Retail,Fresh n Clean Vanilla 18 oz,0,5,1,0,1,129.36,0.0
3_4024,Beagle,9.0,2020-11-14,30.0,1,Professional Services,Examination,0,5,1,0,1,129.36,0.0
3_4026,0.0,,2020-11-19,0.0,0,Retail,TOW HIGH PRAIRIE PUPPY 5lb 11-17-2020 -> 11-19-2020,0,0,1,1,10,126.07,1663.3
3_4026,0.0,,2020-11-19,0.0,0,Boarding,Cuddles & Cookies Package 11-17-2020 -> 11-19-2020,0,0,1,1,10,126.07,1663.3
3_4026,0.0,,2020-11-19,0.0,0,Boarding,Boarding 11-17-2020 -> 11-19-2020,0,0,1,1,10,126.07,1663.3
3_4026,0.0,,2020-11-19,0.0,0,Add- On Services,Ice Cream 11-17-2020 -> 11-19-2020,0,0,1,1,10,126.07,1663.3
3_4026,0.0,,2020-11-19,0.0,0,Boarding,15-Minute Personal Dog Walk 11-17-2020 -> 11-19-2020,0,0,1,1,10,126.07,1663.3
3_4027,Miniature Pinscher Mix,12.0,2020-11-16,17.0,1,Professional Services,Examination,0,0,1,1,5,150.69,454.71
3_4027,Miniature Pinscher Mix,12.0,2020-11-16,17.0,0,Retail,GO Dog Baby Dragon Toy Blue,0,0,1,1,5,150.69,454.71
3_4027,Miniature Pinscher Mix,12.0,2020-11-16,17.0,1,Parasite Control,Simparica Trio (Puppy Dose),0,0,1,1,5,150.69,454.71
3_4027,Miniature Pinscher Mix,12.0,2020-11-16,17.0,1,Laboratory - Antech,Antech Ova and Parasite,0,0,1,1,5,150.69,454.71
3_4027,Miniature Pinscher Mix,12.0,2020-11-16,17.0,1,Medication,Panacur Dog Granules per gram (10#),0,0,1,1,5,150.69,454.71
3_4033,Cavalier King Charles Spaniel,6.0,2020-11-18,6.0,1,Professional Services,Examination,0,0,1,0,1,140.52,0.0
3_4033,Cavalier King Charles Spaniel,6.0,2020-11-18,6.0,1,Medication,Cefpodoxime Tablets 100mg (Per Tablet),0,0,1,0,1,140.52,0.0
3_4033,Cavalier King Charles Spaniel,6.0,2020-11-18,6.0,1,Parasite Control,Simparica 44-88 lbs - per dose,0,0,1,0,1,140.52,0.0
3_4033,Cavalier King Charles Spaniel,6.0,2020-11-18,6.0,1,Medication,"Metronidazole, 500 mg Tablets",0,0,1,0,1,140.52,0.0
3_4034,German Shepherd Dog,6.0,2020-11-21,0.0,0,Retail,Baked Treats : Regular Cookies,0,0,1,0,1,80.29,0.0
3_4034,German Shepherd Dog,6.0,2020-11-21,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,80.29,0.0
3_4034,German Shepherd Dog,6.0,2020-11-21,0.0,0,Tips,Tip,0,0,1,0,1,80.29,0.0
3_4037,German Shepherd Dog,6.0,2020-11-19,0.0,0,Boarding,1 Dog 1/2 Day Daycare 11-19-2020 -> 11-19-2020,0,0,1,1,11,30.0,421.85
3_4037,German Shepherd Dog,6.0,2020-11-19,0.0,0,Boarding,1 Dog 1/2 Day Daycare,0,0,1,1,11,30.0,421.85
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Professional Services,Examination,0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Medication,"Convenia, 80 mg/mL Injection per mL",0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Parasite Control,Capstar 2-25#,0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Parasite Control,Simparica Trio 11.1-22 lbs - per dose,0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Medication,"Cytopoint, 10.1-20 lbs Injectable",0,0,1,1,8,391.24,499.41
3_4042,Schnoodle,7.0,2020-11-19,12.7,1,Vaccinations,DHLPP (1 year),0,0,1,1,8,391.24,499.41
3_4043,Chihuahua,6.0,2020-11-21,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,115.0,0.0
3_4043,Chihuahua,6.0,2020-11-21,0.0,0,Tips,Tip,0,0,1,0,1,115.0,0.0
3_4044,Poodle,,2020-11-18,58.0,1,Professional Services,Examination,0,0,1,0,1,122.85,0.0
3_4044,Poodle,,2020-11-18,58.0,1,Medication,"Cytopoint, 10.1-20 lbs Injectable",0,0,1,0,1,122.85,0.0
3_4044,Poodle,,2020-11-18,58.0,1,Promotions,$30 Off Exam Fee,0,0,1,0,1,122.85,0.0
3_4044,Poodle,,2020-11-18,58.0,1,Parasite Control,Simparica 11.1-22 lbs - per dose,0,0,1,0,1,122.85,0.0
3_4047,Shiba Inu,6.0,2020-11-21,31.0,1,Professional Services,Examination,0,0,1,0,1,154.62,0.0
3_4047,Shiba Inu,6.0,2020-11-21,31.0,1,Vaccinations,DHLPP (1 year),0,0,1,0,1,154.62,0.0
3_4047,Shiba Inu,6.0,2020-11-21,31.0,1,Vaccinations,"Bronchicine Cae Bordetella Bronchiseptica Bacterin Vaccine, Cellular Antigen Extract, 1mL (50 x 1)",0,0,1,0,1,154.62,0.0
3_4047,Shiba Inu,6.0,2020-11-21,31.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,0,1,154.62,0.0
3_4048,Beagle/ Tri Color,11.0,2020-11-18,18.0,1,Professional Services,Examination,0,0,1,0,1,164.94,0.0
3_4048,Beagle/ Tri Color,11.0,2020-11-18,18.0,1,Medication,"Convenia, 80 mg/mL Injection per mL",0,0,1,0,1,164.94,0.0
3_4048,Beagle/ Tri Color,11.0,2020-11-18,18.0,1,Parasite Control,"Revolution Plus (Feline, Gold), 2.8-5.5# - per dose",0,0,1,0,1,164.94,0.0
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,Professional Services,Examination,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,Laboratory - Antech,Antech Vet Screen w/ CBC,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,Parasite Control,Simparica Trio 22.1-44 lbs - per dose,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,Supplements/OTCs,Canine Fortiflora per sachet,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,Laboratory - Antech,Antech Heartworm Antigen-Canine Add-On,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,RX Diets,"Pro Plan Veterinary Diets En gastroenteric, Canine Formula, 13.4Oz",0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-19,9.0,1,Medication,TrizUltra+Keto 4 oz,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-20,9.0,1,Laboratory - Antech,Antech Ova and Parasite,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-20,9.0,1,Supplements/OTCs,Canine Fortiflora per sachet,0,0,1,1,5,391.68,986.75
3_4049,shihtzu/poodle mix,6.0,2020-11-20,9.0,1,RX Diets,"Pro Plan Veterinary Diets En gastroenteric, Canine Formula, 13.4Oz",0,0,1,1,5,391.68,986.75
3_4052,Mini Australian Shepherd,7.0,2020-11-21,17.0,1,Professional Services,Examination,0,0,1,0,1,69.0,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Professional Services,Examination,0,0,1,0,1,212.99,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Parasite Control,Simparica 11.1-22 lbs - per dose,0,0,1,0,1,212.99,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Professional Services,Nail trim (Complimentary),0,0,1,0,1,212.99,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Medication,"Doxycycline, 100 mg Tablets",0,0,1,0,1,212.99,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Medication,Prednisolone tablets 5mg,0,0,1,0,1,212.99,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Parasite Control,ProHeart 6 Injection (11-22lb),0,0,1,0,1,212.99,0.0
3_4054,Bichon Frise/maltese mix,6.0,2020-11-19,7.0,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,0,1,212.99,0.0
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Professional Services,Examination,0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Medication,"Antisedan, 5mg/mL Injection per mL",0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Surgical Services,"Laceration Repair (minor, <10 minutes)",0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Medication,"Butorphanol, 10 mg/mL Injectable per mL",0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Medication,Ostilox (Meloxicam) Oral Suspension 1.5mg/ml 10ml,0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Anesthesia & Sedation,Pre-anesthetic sedation,0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Medication,"Lidocaine, 20mg/mL Injection",0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Medication,"Dexmedetomidine, 0.5mg/mL Injection per mL",0,0,1,1,3,427.03,404.95
3_4058,German Shepherd Dog,,2020-11-20,77.0,1,Medication,Amoxicillin/Clavulanate 200 mg/28.5 mg per 5 mL (50 ml),0,0,1,1,3,427.03,404.95
3_4062,Retriever mix,,2020-11-23,45.0,1,Professional Services,Examination,0,0,1,1,2,161.64,324.0
3_4062,Retriever mix,,2020-11-23,45.0,1,Medication,GenOne Topical Spray,0,0,1,1,2,161.64,324.0
3_4062,Retriever mix,,2020-11-23,45.0,1,Medication,Prednisolone tablets 20mg,0,0,1,1,2,161.64,324.0
3_4062,Retriever mix,,2020-11-23,45.0,1,Medication,"Dexamethasone, 2 mg/mL Injectable",0,0,1,1,2,161.64,324.0
3_4062,Retriever mix,,2020-11-23,45.0,1,Medication,"Cefpodoxime Proxetil 200mg, (Per Tablet)",0,0,1,1,2,161.64,324.0
3_410,Minature Poodle,13.0,2020-05-11,14.0,0,Tips,Tip,0,0,1,0,1,57.5,0.0
3_410,Minature Poodle,13.0,2020-05-11,14.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,57.5,0.0
3_4178,Belgian Shepard,,2020-11-18,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,12,160.0,1533.78
3_420,Pit Bull mix,6.0,2020-03-08,0.0,0,Boarding,Boarding,0,0,1,0,1,38.33,0.0
3_421,American Pit Bull Terrier,7.0,2020-03-08,0.0,0,Boarding,Boarding (Additional Pet),0,0,1,0,1,28.75,0.0
3_436,Pomeranian,4.0,2020-04-22,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,65.0,98.0
3_468,French Bulldog,3.0,2020-02-24,0.0,0,Boarding,VIP Boarding,0,0,1,1,2,260.0,227.5
3_499,Golden Retriever,3.0,2020-06-16,0.0,0,Boarding,Daycare,0,0,1,1,2,25.0,50.0
3_50,Australian Shepherd,6.0,2020-03-02,0.0,0,Boarding,Boarding,0,0,1,0,1,80.0,0.0
3_525,Rottweiler,6.0,2020-02-20,0.0,0,Retail,Starmark Treat Dispensing Tiger,0,0,1,1,2,514.74,75.0
3_525,Rottweiler,6.0,2020-02-20,0.0,0,Boarding,Boarding,0,0,1,1,2,514.74,75.0
3_525,Rottweiler,6.0,2020-02-20,0.0,0,Retail,Chuck it ball launcher medium,0,0,1,1,2,514.74,75.0
3_525,Rottweiler,6.0,2020-02-20,0.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,2,514.74,75.0
3_538,golden mix,6.0,2020-02-20,0.0,0,Boarding,Boarding,0,0,1,0,1,160.0,0.0
3_543,German Shorthaired Pointer,3.0,2020-06-07,0.0,0,Boarding,Boarding,0,0,1,1,3,80.0,165.0
3_548,American Pit Bull Terrier,4.0,2020-03-09,0.0,0,Boarding,Daycare,0,0,1,1,3,25.0,199.0
3_564,Chihuahua,12.0,2020-07-08,10.6,1,Professional Services,Examination,0,0,1,0,1,124.59,0.0
3_564,Chihuahua,12.0,2020-07-08,10.6,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,0,1,124.59,0.0
3_564,Chihuahua,12.0,2020-07-08,10.6,1,Vaccinations,DHLPP (Booster),0,0,1,0,1,124.59,0.0
3_564,Chihuahua,12.0,2020-07-08,10.6,1,Vaccinations,Bordetella (Intranasal),0,0,1,0,1,124.59,0.0
3_564,Chihuahua,12.0,2020-07-08,10.6,1,Parasite Control,Simparica Trio 5.6-11 lbs - per dose,0,0,1,0,1,124.59,0.0
3_574,Carolina Dog,6.0,2020-05-04,0.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,1,5,30.0,735.0
3_574,Carolina Dog,6.0,2020-05-04,0.0,0,Staff Bath,Basic Bath,0,0,1,1,5,30.0,735.0
3_576,Lab Mix,4.0,2020-03-02,0.0,0,Boarding,Boarding (Additional Pet),0,0,1,0,1,60.0,0.0
3_594,Golden Retriever,13.0,2020-02-25,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,70.0,0.0
3_6,Lab Mix,6.0,2020-03-06,87.0,0,Retail,FRESH STEP MULTI CAT,0,0,1,1,19,43.0,572.37
3_6,Lab Mix,6.0,2020-03-06,87.0,0,Retail,TOW PACIFIC STREAM 14 LBS,0,0,1,1,19,43.0,572.37
3_611,Labradoodle,3.0,2020-03-02,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,85.0,0.0
3_635,French Bulldog,6.0,2020-09-10,0.0,0,Boarding,Daycare 09-10-2020 -> 09-10-2020,0,0,1,1,2,35.0,25.0
3_635,French Bulldog,6.0,2020-09-10,0.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,1,2,35.0,25.0
3_654,yorki mix,6.0,2020-04-03,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,9,65.0,617.02
3_657,Australian Shepherd,3.0,2020-02-25,0.0,0,Boarding,Daycare,0,0,1,1,5,25.0,100.0
3_663,Maltipoo,5.0,2020-05-29,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,5,85.98,210.0
3_663,Maltipoo,5.0,2020-05-29,0.0,0,Tips,Tip,0,0,1,1,5,85.98,210.0
3_669,Siberian Husky,3.0,2020-02-20,0.0,0,Boarding,Daycare (Additional Pet),0,0,1,0,1,65.0,0.0
3_669,Siberian Husky,3.0,2020-02-20,0.0,0,Boarding,Daycare,0,0,1,0,1,65.0,0.0
3_669,Siberian Husky,3.0,2020-02-21,0.0,0,Boarding,Daycare (Additional Pet),0,0,1,0,1,65.0,0.0
3_673,Maltese,11.0,2020-04-10,10.1,1,Professional Services,Examination,0,0,1,1,3,14.85,104.34
3_673,Maltese,11.0,2020-04-10,10.1,1,Vaccinations,Canine Rabies (1 year),0,0,1,1,3,14.85,104.34
3_675,Terrier Mix,10.0,2020-04-03,62.0,1,Professional Services,Examination,0,0,1,1,5,115.94,655.0
3_675,Terrier Mix,10.0,2020-04-03,62.0,1,Medication,"Animax/Dermalone/EnteDerm/Dermavet Ointment, 15 mL",0,0,1,1,5,115.94,655.0
3_675,Terrier Mix,10.0,2020-04-03,62.0,1,Diagnostics,Cytology (Mass/Fluid),0,0,1,1,5,115.94,655.0
3_681,Shih Tzu,7.0,2020-02-20,13.5,0,Boarding,Daycare,0,2,1,1,8,75.0,1142.6
3_681,Shih Tzu,7.0,2020-02-21,13.5,0,Boarding,Daycare,0,2,1,1,8,75.0,1142.6
3_685,mini golden doodle,5.0,2020-09-08,0.0,0,Boarding,Daycare 09-08-2020 -> 09-08-2020,0,0,1,0,1,25.0,0.0
3_698,French Bulldog,3.0,2020-02-20,0.0,0,Boarding,Daycare,0,0,1,1,9,25.0,180.0
3_741,Cairn Terrier,15.0,2020-05-28,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,4,55.0,175.0
3_765,Shephard Lab Mix,6.0,2020-03-16,0.0,0,Boarding,Daycare,0,0,1,0,1,25.0,0.0
3_804,Havanese,10.0,2020-03-12,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,45.0,0.0
3_808,Australian Shepherd,9.0,2020-06-17,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,4,80.0,240.0
3_809,Chihuahua,9.0,2020-03-03,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,30.0,0.0
3_862,Beagle Mix,5.0,2020-02-24,0.0,0,Boarding,Daycare (Additional Pet),0,0,1,1,2,45.0,25.0
3_862,Beagle Mix,5.0,2020-02-24,0.0,0,Boarding,Daycare,0,0,1,1,2,45.0,25.0
3_863,Beagle Mix,5.0,2020-03-09,0.0,0,Boarding,Daycare (Additional Pet),0,0,1,0,1,20.0,0.0
3_882,poodle mix,5.0,2020-03-09,0.0,0,Staff Bath,Basic Bath,0,0,1,0,1,203.33,0.0
3_882,poodle mix,5.0,2020-03-10,0.0,0,Boarding,Boarding,0,0,1,0,1,203.33,0.0
3_902,bichon mix,7.0,2020-04-10,0.0,0,Staff Bath,Basic Bath,0,0,1,0,1,20.0,0.0
3_91,Maltipoo,4.0,2020-02-24,0.0,0,Boarding,Daycare,0,0,1,1,10,155.0,630.0
3_91,Maltipoo,4.0,2020-02-25,0.0,0,Staff Bath,Whitening & Brightening Shampoo,0,0,1,1,10,155.0,630.0
3_91,Maltipoo,4.0,2020-02-25,0.0,0,Boarding,Daycare,0,0,1,1,10,155.0,630.0
3_91,Maltipoo,4.0,2020-02-25,0.0,0,Staff Bath,Basic Bath,0,0,1,1,10,155.0,630.0
3_91,Maltipoo,4.0,2020-02-25,0.0,0,Staff Bath,Nail Trim (Grooming),0,0,1,1,10,155.0,630.0
3_91,Maltipoo,4.0,2020-02-26,0.0,0,Boarding,Daycare,0,0,1,1,10,155.0,630.0
3_91,Maltipoo,4.0,2020-02-27,0.0,0,Boarding,Daycare,0,0,1,1,10,155.0,630.0
3_914,Labrador Retriever,3.0,2020-04-02,0.0,1,Professional Services,Examination,0,0,1,1,3,49.69,55.0
3_914,Labrador Retriever,3.0,2020-04-02,0.0,0,Retail,Bendebone Medium Peanut Butter,0,0,1,1,3,49.69,55.0
3_914,Labrador Retriever,3.0,2020-04-02,0.0,1,Vaccinations,Bordetella (Intranasal),0,0,1,1,3,49.69,55.0
3_914,Labrador Retriever,3.0,2020-04-02,0.0,0,Staff Bath,Basic Bath,0,0,1,1,3,49.69,55.0
3_915,American Pit Bull,11.0,2020-02-20,0.0,0,Boarding,Boarding,0,0,1,0,1,140.0,0.0
3_944,Golden Doodle,3.0,2020-08-25,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,85.0,0.0
3_950,Mixed Breed - Small,14.0,2020-04-24,17.0,0,Staff Bath,Oatmeal & Baking Soda Bath,0,0,1,0,1,30.0,0.0
3_950,Mixed Breed - Small,14.0,2020-04-24,17.0,0,Staff Bath,Basic Bath,0,0,1,0,1,30.0,0.0
3_970,Miniature Long Haired Dachshund,8.0,2020-06-09,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,55.0,0.0
3_971,Miniature Long Haired Dachshund,8.0,2020-06-09,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,55.0,0.0
3_983,Dachshund Mix,5.0,2020-05-21,0.0,0,Boarding,$10 Daycare Medical / First Responders,0,0,1,0,1,10.0,0.0
3_989,golden retriever mix,6.0,2020-04-14,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,0,1,85.0,0.0
4_24,"Fox Terrier, Wire",21.0,2020-04-13,0.0,0,1800VetsNow,Baby,0,0,1,0,1,53.0,0.0
4_30,Labrador Retriever,4.0,2020-04-19,0.0,0,1800VetsNow,VetsNow Exam - East Plano Murphy Pet Hospital,0,0,1,0,1,52.0,0.0
